,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
389,1168.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.47238479665146,6.739550486424609,3.148064220790064,0.04615368876069769,41.82500665148459,9.887614707214674,115.51238529278532,0.47446530433254025
390,1171.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.63261336116439,6.857435108509149,4.124424790360173,0.060468086017449664,43.241610210894954,10.981859898869322,114.41814010113067,0.4699707094321156
391,1174.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.834054356954997,7.005640865287263,5.023083688747392,0.0736433010668383,44.64502548614555,12.028724554034655,113.37127544596534,0.46567072933951315
392,1177.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,31.073418855285997,7.181748000191592,5.849815448681476,0.08576399418503823,46.03581538802834,13.031563448873069,112.36843655112692,0.4615515843644527
393,1180.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.342125375875742,7.379442878927263,6.0016520380179355,0.08799006652512602,46.70584201471932,13.381094916945198,-13.381094916945198,-0.054962636742187924
394,1183.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.59392780206414,7.5647009441257085,5.455434872235791,0.07998199067369609,46.54320351705201,13.020135816361499,-13.020135816361499,-0.05348000291832608
395,1186.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.82261654932582,7.7329536313283995,4.950098214106646,0.07257326289596025,46.384863949743405,12.683051845435045,-12.683051845435045,-0.05209543581371769
396,1189.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.02992223512994,7.88547420405701,4.482614809220927,0.06571950069270006,46.230540057768984,12.368089013277936,-12.368089013277936,-0.05080173093839992
397,1192.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.217447319271336,8.023441636659182,4.050181431047072,0.05937960603166794,46.07996938998328,12.073623067706254,-12.073623067706254,-0.04959221670209435
398,1195.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.38667558802076,8.147947592062264,3.6502023027002917,0.053515522294564424,45.93290876032944,11.798149894762556,-11.798149894762556,-0.04846071498039676
